Fecha,flujo,tarea_detalle,Usuario,Tareas realizadas
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,60
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,96
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,49
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,53
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,18
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,81
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
21 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
21 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
21 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,41
21 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
21 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,86
21 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,83
21 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
21 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,94
21 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,62
21 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,82
21 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,101
21 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,83
22 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,76
22 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,155
22 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,96
22 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
22 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
22 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
22 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
22 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,81
22 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,53
22 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,159
22 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
22 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,79
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,90
25 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,145
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,100
25 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,143
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,20
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,77
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,16
25 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_damercur,4
25 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,9
25 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_hernflor,2
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,44
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,50
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,19
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,49
25 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,50
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,52
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,42
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,46
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,84
25 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,73
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,17
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,93
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,40
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,17
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,52
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,52
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,81
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,68
26 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,51
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,81
26 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,96
26 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,82
26 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,105
26 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,95
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,51
27 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,125
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,44
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,97
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,82
27 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,23
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,50
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
27 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,50
27 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,143
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,85
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,88
27 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,82
28 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,25
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,64
28 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,134
28 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,142
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,16
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,17
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,45
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,84
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,48
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,83
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,53
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,92
28 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,52
28 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,82
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,86
29 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,125
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,79
29 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,15
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,65
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,52
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,51
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,50
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,55
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,103
29 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,139
29 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,86
29 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,125
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,90
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,83
1 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,20
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,82
1 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,149
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,77
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,48
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
1 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,47
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
1 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
1 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,155
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,76
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,94
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,93
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,45
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,82
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,82
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,30
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,50
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,86
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,46
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,48
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
2 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,55
2 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,145
2 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,65
2 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,141
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,85
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,80
3 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,7
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,80
3 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,26
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,49
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,3
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
3 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,28
3 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,37
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
3 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,100
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,80
4 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,25
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,81
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,78
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,46
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,90
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,52
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
4 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,70
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
4 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,37
4 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,164
4 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,144
5 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,154
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,87
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,45
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
5 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,30
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,78
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,84
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
5 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,136
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,42
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,48
5 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,47
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,89
5 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,78
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,38
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,89
8 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,134
8 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,28
8 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,157
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,85
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,45
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,38
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,82
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
8 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,42
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,92
8 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,81
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,40
9 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,15
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,47
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,85
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
9 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,131
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,52
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,48
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
9 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,50
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,76
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,85
9 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,157
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,85
9 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,80
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,42
10 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,143
10 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,157
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,50
10 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,11
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,48
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,83
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
10 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,44
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,84
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,90
10 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,93
11 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,16
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,83
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,87
11 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,147
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,60
11 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,183
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,41
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,72
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,43
11 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,53
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,57
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,78
11 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
12 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,21
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,83
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,78
12 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,149
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,55
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,90
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,52
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,54
12 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,137
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,75
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,50
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,41
12 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,42
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
12 sept 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,100
15 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,20
15 sept 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,154
15 sept 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
